title;topik;contentSnippet;isoDate;link;sumber
Google Batalkan Janjinya Tidak Menggunakan AI untuk Senjata atau Pengawasan;teknologi;Janji terkait penggunaan AI, yang dibuat pada 2018 itu telah dihapus dalam kebijakan baru Alphabet.;2025-02-11T08:05:16.000Z;https://techno.okezone.com/read/2025/02/11/56/3112701/google-batalkan-janjinya-tidak-menggunakan-ai-untuk-senjata-atau-pengawasan;okezone
Cara Mudah dan Dijamin Legal Buka Situs Diblokir Pakai Blue Proxy;teknologi;Berikut cara-cara untuk menggunakan Blue Proxy.;2025-02-11T07:22:09.000Z;https://techno.okezone.com/read/2025/02/11/57/3112711/cara-mudah-dan-dijamin-legal-buka-situs-diblokir-pakai-blue-proxy;okezone
Cara Cepat Nonton Video Viral yang Diblokir Pakai PlainProxies;teknologi;Berikut cara menggunakan PlainProxies yang dapat mengatasi konten yang diblokir.;2025-02-11T04:05:27.000Z;https://techno.okezone.com/read/2025/02/11/57/3112603/cara-cepat-nonton-video-viral-yang-diblokir-pakai-plainproxies;okezone
Football Manager 2025 Batal Dirilis, Pengembang Fokus ke Seri Selanjutnya;teknologi;Pengembangan FM25 dilaporkan mengalami sejumlah kendala yang menyebabkan penundaan rilis, dan pada akhirnya pembatalan.;2025-02-11T02:05:24.000Z;https://techno.okezone.com/read/2025/02/11/326/3112608/football-manager-2025-batal-dirilis-pengembang-fokus-ke-seri-selanjutnya;okezone
Link dan Cara Aman Download Blue Proxy Free VPN Proxy Video Viral Jepang Gratis;teknologi;Berikut link dan cara download DuckDuckGo Blue Proxy.;2025-02-11T00:52:02.000Z;https://techno.okezone.com/read/2025/02/11/57/3112596/link-dan-cara-aman-download-blue-proxy-free-vpn-proxy-video-viral-jepang-gratis;okezone
Telkomsel Dukung Agenda Perayaan Cap Go Meh KEN 2025 dengan Jaringan Broadband dan Layanan Berkualitas;teknologi;Telkomsel memprioritaskan kualitas jaringan demi kenyamanan telekomunikasi pelanggan dan wisatawan lokal maupun mancanegara selama event berlangsung.;2025-02-10T12:56:53.000Z;https://techno.okezone.com/read/2025/02/10/54/3112504/telkomsel-dukung-agenda-perayaan-cap-go-meh-ken-2025-dengan-jaringan-broadband-dan-layanan-berkualitas;okezone
Google Uji Coba Mode AI untuk Platform Pencarian  OKEZONE FLASH;teknologi;"Google dilaporkan telah menguji fitur kecerdasan buatan (AI) untuk platform pencarian alias search. Fitur Mode AI itu akan memungkinkan user untuk mengajukan pertanyaan rumit dan eksploitatif. amp;nbsp; Selain itu, Mode AI ini dapat merespons percakapan dan menampilkan URL jika user ingin mendalami sebuah topik. Mode AI akan terpisah dari AI Overview yang muncul di bagian atas hasil penelusuran Google. amp;nbsp; 9to5Google melaporkan, saat ini raksasa teknologi tersebut sedang menguji coba Mode AI secara internal dengan melibatkan karyawannya. amp;nbsp; Host: Khafid Mardiyansyah amp;nbsp; Baca artikel: Google Uji Coba Fitur Mode AI untuk Search";2025-02-10T12:19:21.000Z;https://video.okezone.com/play/2025/02/10/9/187790/google-uji-coba-mode-ai-untuk-platform-pencarian-okezone-flash;okezone
iPhone Lipat Apple Kemungkinan Akan Diluncurkan pada 2026;teknologi;Apple juga kemungkinan akan meluncurkan jajaran gadget yang dapat dilipat.;2025-02-10T11:39:56.000Z;https://techno.okezone.com/read/2025/02/10/57/3112466/iphone-lipat-apple-kemungkinan-akan-diluncurkan-pada-2026;okezone
Kolaborasi KemKomdigi dan ITA Luncurkan Wi-Fi 6E dan Wi-Fi 7, Percepat Transformasi Digital Indonesia;teknologi;Adopsi Wi-Fi 6E dan 7 menjadikan Indonesia salah satu pionir teknologi ini di Asia Pasifik.;2025-02-10T10:43:10.000Z;https://techno.okezone.com/read/2025/02/10/54/3112449/kolaborasi-kemkomdigi-dan-ita-luncurkan-wi-fi-6e-dan-wi-fi-7-percepat-transformasi-digital-indonesia;okezone
Inggris Perintahkan Apple Buat Backdoor untuk Cadangan iCloud Terenkripsi, Berlaku untuk Pengguna di Seluruh Dunia;teknologi;Perintah yang diungkap Washington Post ini memunculkan polemik tentang privasi dan keamanan pengguna.;2025-02-10T05:58:25.000Z;https://techno.okezone.com/read/2025/02/10/57/3112317/inggris-perintahkan-apple-buat-backdoor-untuk-cadangan-icloud-terenkripsi-berlaku-untuk-pengguna-di-seluruh-dunia;okezone
Buruan Klik Link Download Gratis XNXUBD VPN Browser Korea Mod Terbaru tanpa Jeda Iklan;teknologi;Berikut link dan cara download XNXUBD VPN Browser.;2025-02-10T05:14:14.000Z;https://techno.okezone.com/read/2025/02/10/57/3112304/buruan-klik-link-download-gratis-xnxubd-vpn-browser-korea-mod-terbaru-tanpa-jeda-iklan;okezone
Google Uji Coba Fitur Mode AI untuk Search;teknologi;Google dilaporkan telah menguji fitur AI ini secara internal.;2025-02-09T12:53:55.000Z;https://techno.okezone.com/read/2025/02/09/57/3112174/google-uji-coba-fitur-mode-ai-untuk-search;okezone
Bertahun-tahun Berkelana di Ruang Angkasa, Tesla Roadster Elon Musk Bikin Geger karena Dikira Asteroid;teknologi;SpaceX meluncurkan Tesla Radster tersebut ke ruang angkasa pada 2018.;2025-02-09T10:55:26.000Z;https://techno.okezone.com/read/2025/02/09/56/3112145/bertahun-tahun-berkelana-di-ruang-angkasa-tesla-roadster-elon-musk-bikin-geger-karena-dikira-asteroid;okezone
Fitur Baru WhatsApp Bakal Bikin Pembuatan Komunitas Jadi Lebih Mudah;teknologi;Fitur ini bisa jadi akan menggantikan tab Komunitas pada antarmuka WhatsApp.;2025-02-09T07:47:22.000Z;https://techno.okezone.com/read/2025/02/09/54/3112103/fitur-baru-whatsapp-bakal-bikin-pembuatan-komunitas-jadi-lebih-mudah;okezone
MORNING ZONE: Pemerintah Bakal Keluarkan Aturan Pembatasan Usia Main Medsos;teknologi;"Menteri Komunikasi dan Digital Meutya Hafid mengungkapkan bahwa pemerintah bakal mengeluarkan aturan mengenai batas usia dalam bermain atau mengakses media sosial (medsos). amp;nbsp; Meutya menyebut bahwa pihaknya saat ini masih mempelajari sebelum mengeluarkan aturan tersebut. Kementerian Komdigi, kata Meutya, juga akan berkoordinasi dengan DPR untuk membuat aturan yang lebih kuat untuk mengatur batasan usia bermedsos. amp;nbsp; Liputan: Raka Dwi Novianto amp;nbsp; Baca artikel: Pemerintah Bakal Buat Aturan Pembatasan Usia Main Medsos";2025-01-16T06:04:00.000Z;https://video.okezone.com/play/2025/01/16/9/187604/morning-zone-pemerintah-bakal-keluarkan-aturan-pembatasan-usia-main-medsos;okezone
Negosiasi TKDN, Apple Bahas Investasi Strategis di Indonesia;teknologi;JAKARTA - Vice President of Global Policy Apple Nick Amman (kedua kanan) berjalan keluar usai melakukan pertemuan di Kementerian Perindustrian, Jakarta, Selasa (7/1/2025). Pertemuan tersebut terkait negosiasi investasi yang akan menentukan keluarnya sertifikat Tingkat Komponen Dalam Negeri (TKDN) untuk produk-produk Apple dan izin penjualannya di Indonesia. ANTARA FOTO/Fauzan/nz;2025-01-08T03:50:17.000Z;https://foto.okezone.com/view/2025/01/08/9/99562/negosiasi-tkdn-apple-bahas-investasi-strategis-di-indonesia;okezone
Pertunjukan Laser Kombinasi Alam dan Teknologi;teknologi;"Warga menyaksikan pertunjukan laser di Desa Wisata Jatiluwih, Tabanan, Bali, Sabtu (16/11/2024). Pertunjukan laser berdurasi 90 menit itu mengombinasikan alam dan teknologi, bertajuk Menyala Jatiluwih sebagai daya tarik wisata pada malam hari di kawasan tersebut.amp;nbsp;";2024-11-17T08:12:24.000Z;https://foto.okezone.com/view/2024/11/17/9/98419/pertunjukan-laser-kombinasi-alam-dan-teknologi;okezone
RI Darurat Judi Online, Ini Pesan Budi Arie ke Meutya Hafid;teknologi;"Meutya Hafid resmi menjabat Menteri Komunikasi dan Digital (Menkomdigi) yang sebelumnya bernama Kementerian Komunikasi dan Informasi (Kominfo).amp;nbsp; amp;nbsp; Menkominfo sebelumnya Budi Arie Setiadi pun punya pesan untuk Meutya Hafid. Budi Arie yang kini menjabat Menteri Koperasi titip pesan agar Komdigi terus berantas judi online yang masih mengancam masyarakat hingga kini.amp;nbsp; amp;nbsp; Baca artikel: Pesan Budi Arie ke Menkominfo Baru Era Prabowo: Berantas Judi Online! amp;nbsp; Produser: Akira AW";2024-10-22T02:30:07.000Z;https://video.okezone.com/play/2024/10/22/9/186241/ri-darurat-judi-online-ini-pesan-budi-arie-ke-meutya-hafid;okezone
Peneliti AS Temukan Deepfake Teroris Beredar di Indonesia;teknologi;"Peneliti di AS menemukan kecerdasan buatan atau Artificial Intelligence (AI) yang digunakan membuat konten ekstremis di Indonesia. Video-video itu menggunakan wajah terpidana kasus terorisme yang telah meninggal dunia, dan diedarkan di media sosial. amp;nbsp; Baca artikel: Gelar AMH 2024, Kominfo: Masa Depan Akan Dihadapkan Disrupsi Teknologiamp;nbsp; amp;nbsp; Host: Reza Siregaramp;nbsp;";2024-10-14T04:24:54.000Z;https://video.okezone.com/play/2024/10/14/9/186024/peneliti-as-temukan-deepfake-teroris-beredar-di-indonesia;okezone
Waspada! Bahaya Medsos pada Anak dan Remaja;teknologi;"Tak dipungkiri media sosial (medsos) telah mendominasi hampir sebagian besar kehidupan masyarakat, tak terkecuali anak dan remaja. amp;nbsp; Sayangnya penggunaan medsos yang tidak bijak dapat menyebabkan remaja mengalami masalah mental. Daya tarik medsos membuat remaja betah berlama-lama di depat gadget-nya. amp;nbsp; Kehadiran medsos seharusnya bisa menambah semangat untuk mempelajari hal baru. Komunikasi efektif antara orang tua dan anak menjadi kunci mencegah efek buruk medsos. amp;nbsp; Baca artikel: https://lifestyle.okezone.com/read/2022/06/26/612/2618466/apa-dampak-buruk-kecanduan-medsos?pageall amp;nbsp; Liputan: Fitri Ramadhani dan Raga Firdaus";2024-09-28T01:32:13.000Z;https://video.okezone.com/play/2024/09/28/9/185645/waspada-bahaya-medsos-pada-anak-dan-remaja;okezone
Boost Ad Perkenalkan Vending Machine Interaktif;teknologi;"Solusi vending machine inovatif hadir pada ajang Mekari Conference 2024 di ICE BSD, Tangerang, Banten. Tidak hanya menawarkan produk, vending machine modern ini juga memberikan pengalaman interaktif. amp;nbsp; Produser Febry Rachadi";2024-09-12T07:00:00.000Z;https://video.okezone.com/play/2024/09/12/9/185074/boost-ad-perkenalkan-vending-machine-interaktif;okezone
Pengguna Media Sosial Bluesky Melonjak;teknologi;"Platform media sosial Bluesky, alternatif Twitter, telah menarik perhatian masyarakat Brasil. Hal ini setelah negara tersebut melarang X milik Elon Musk. amp;nbsp; Bluesky yang berbasis di Amerika Serikat melaporkan bahya setengah juta pengguna baru bergabung dengan platform ini hanya sehari setelah Brasil memaksa X untuk berhenti beroperasi di negara tersebut. amp;nbsp; Bluesky juga menyatakan pada hari Senin lalu jumlah tersebut meningkat menjadi 2 juta pengguna baru. Bluesky mengakui bahwa Brasil menjadi faktor utama dalam lonjakan pengguna yang tiba-tiba ini. amp;nbsp; Host: Samuel Purba";2024-09-07T09:30:00.000Z;https://video.okezone.com/play/2024/09/07/9/184887/pengguna-media-sosial-bluesky-melonjak;okezone
Apple Bersiap Luncurkan iPhone Seri Terbaru;teknologi;"Merilis iPhone seri terbaru adalah amp;39;tradisiamp;39; tahunan yang dilakukan Apple. Di tahun ini, Apple dirumorkan akan meluncurkan iPhone seri 16 pada 10 September 2024 mendatang.amp;nbsp; amp;nbsp; Meskipun iPhone 16 ini akan dirilis di bulan September 2024, namun fitur inti yaitu Apple Intelligence tidak akan siap hingga bulan Oktober. amp;nbsp; Fitur Apple Intelligence tersebut baru bisa dinikmati para pengguna setelah mereka meng-update iPhone mereka ke IOS 18.1. amp;nbsp; Selain iPhone 16, Apple juga akan meluncurkan Apple Watch Series 10, Apple Watch Ultra dan Apple Watch SE generasi baru.amp;nbsp; amp;nbsp; Host: Reza Siregar";2024-09-05T08:30:00.000Z;https://video.okezone.com/play/2024/09/05/9/184796/apple-bersiap-luncurkan-iphone-seri-terbaru;okezone
Kilas Profil Angga Raka, dari Tangan Kanan Prabowo Kini Jadi Wamenkominfo;teknologi;"Angga Raka Prabowo resmi dilantik Jokowi sebagai Wamenkominfo II. Lokasi di Istana Merdeka, Jakarta pada Senin (19/8/2024) pagi.amp;nbsp; amp;nbsp; Angga dilantik bersamaan dengan proses reshuffle sejumlah menteri. Angga merupakan politikus Partai Gerindra yang dipimpin Prabowo.amp;nbsp; amp;nbsp; Selain itu ia juga sempat menjadi Tim Media Prabowo pada tahun 2012. Kemudian 2014-2017 sempat menjadi Sekretaris Pribadi Prabowo Subianto.amp;nbsp; amp;nbsp; Angga menjabat sebagai Wasekjen dan Ketua Badan Komunikasi Partai Gerindra.amp;nbsp; amp;nbsp; Produser: Akira AW";2024-08-19T05:28:26.000Z;https://video.okezone.com/play/2024/08/19/9/184108/kilas-profil-angga-raka-dari-tangan-kanan-prabowo-kini-jadi-wamenkominfo;okezone
Ini Mesin Air Isi Ulang Karya Anak Bangsa yang Diresmikan Menparekraf;teknologi;"Menparekraf Sandiaga Uno meresmikan mesin air isi ulang ramah lingkungan karya anak bangsa, Fill-It, di halte transjakarta Bundaran Hotel Indonesia. Mesin ini diciptakan untuk meminimalisir penggunaan botol sekali pakai. amp;nbsp; Produser: Akira Aulia";2024-08-18T04:20:52.000Z;https://video.okezone.com/play/2024/08/18/9/184086/ini-mesin-air-isi-ulang-karya-anak-bangsa-yang-diresmikan-menparekraf;okezone
Pameran 188 Lukisan dengan Teknologi Artificial Intelligence;teknologi;Ketua Umum Satupena Denny JA menunjukkan lukisan yang dia buat dengan bantuan teknologi Artificial Intelligence (AI) di, Jakarta, Jumat (25/7/2024). Pada kesempatan tersebut, terdapat sejumlah tokoh dan penulis yang ikut serta melihat koleksi 188 lukisan Denny JA dibantu AI yang dipamerkan secara permanen. Di antara yang ikut adalah Ketua Satupena DKI Nia Samsihono, putri Proklamator RI (Bung Hatta) Gemala Hatta, Penyair Dhenok Kristianti dan mantan wartawan Linda Djalil.;2024-07-28T17:22:15.000Z;https://foto.okezone.com/view/2024/07/29/9/97590/pameran-188-lukisan-dengan-teknologi-artificial-intelligence;okezone
Elon Musk Sekarang Lagi Ada di Puskesmas Bali;teknologi;CEO Tesla Inc. sekaligus SpaceX Elon Musk menyapa warga saat akan meluncuran layanan internet berbasis satelit Starlink di Puskesmas Pembantu Sumerta Klod Denpasar, Bali, Minggu (19/5/2024). Kehadiran pebisnis asal Amerika tersebut selain meluncurkan satelit miliknya juga akan menghadiri World Water Forum (WWF) Ke-10 yang rencananya akan dibuka oleh Presiden Joko Widodo pada 20 Mei 2024. ANTARA FOTO/Muhammad Adimaja/YU;2024-05-19T15:06:07.000Z;https://foto.okezone.com/view/2024/05/19/9/96999/elon-musk-sekarang-lagi-ada-di-puskesmas-bali;okezone
Ketua MPR Bambang Soesatyo Buka Turnamen Robotika Indonesia;teknologi;"Ketua MPR Bambang Soesatyo memberikan kata sambutan dalam pembukaan Turnamen Robotika Indonesia di Gor Padepokan Silat TMII, Jakarta Timur, Jumat (17/5/2024). Mengangkat tema Inovasi Berkelanjutan di Bidang Robotik Menuju Indonesia Emas, kejuaraan ini akan dilaksanakan pada 17-19 Mei 2024 amp;nbsp;yang dikuti 400 peserta dari seluruh Indonesia dengan tujuh kategori lomba yaitu Robot Sumo, Robot Soccer, Robot Line Follower, Robot Kreatif Rancang Bangun, Robot Transporter, Robot Amphibious Solar Vehicle, dan Robot Kreatif Smartphone/Wifi-controlled.amp;nbsp;";2024-05-18T13:15:10.000Z;https://foto.okezone.com/view/2024/05/18/9/96992/ketua-mpr-bambang-soesatyo-buka-turnamen-robotika-indonesia;okezone
Potret Si Ganteng Refal Hady Pegang iPhone 15 Terbaru;teknologi;"Aktor Refal Hady berpose memegang iPhone 15 saat peluncuran di Jakarta, Jumat (27/10/2023).amp;nbsp;Refal Hady yang telah membintangi beberapa film dan series hadir dalam peluncuran iPhone 15 yang sudah ditunggu-tungu. amp;nbsp; Rangkaian seri iPhone 15 resmi hadir di Indonesia, Digimap sebagai Apple Premium Partner amp;amp; Authorized Reseller resmi di Indonesia menghadirkan jajaran iPhone tercanggih yang pernah ada melalui iPhone 15, iPhone 15 Plus, iPhone 15 Pro dan iPhone 15 Pro Max.amp;nbsp; amp;nbsp; Harga iPhone 15 terbaru dimulai dari harga Rp16.499.000 dan yang termahal iPhone 15 Pro Max 1TB titanium dengan harga Rp.33.999.000. amp;nbsp; Antusiasme pecinta Apple menyambut hadirnya seri terbaru iPhone ini terlihat sangat besar sejak diumumkan dan dibuka layanan pre-order di tanggal 20-23 October 2023 yang lalu.";2023-10-27T02:19:07.000Z;https://foto.okezone.com/view/2023/10/27/9/94559/potret-si-ganteng-refal-hady-pegang-iphone-15-terbaru;okezone
Keren, Siswa Kelas 11 Berhasil Ciptakan Aplikasi Kesehatan untuk Lari hingga Bersepeda;teknologi;"Siswa kelas 11 di Jakarta Intercultural School (JIS) Irene Tanihaha menunjukkan aplikasi teknologi kebugaran amp;39;Habudsamp;39; di Jakarta, Minggu (22/10/2023). Habuds memiliki fitur lengkap untuk mendeteksi aktivitas fisik yang dilakukan oleh penggunanya, mulai walk, running, cycling, dan sleep.amp;nbsp; amp;nbsp; Atas prestasinya, Irene mendapatkan rekor MURI amp;quot;Perempuan Termuda Penggagas Aplikasi Kesehatan dan Kebugaranamp;quot; yang langsung diberikan oleh Triyono, Operations Manager MURI. amp;nbsp; Baru diluncurkan, aplikasi ini pun sudah menembus angka 1500 pengguna. amp;nbsp; Foto Isra Triansyah";2023-10-23T14:06:05.000Z;https://foto.okezone.com/view/2023/10/23/9/94494/keren-siswa-kelas-11-berhasil-ciptakan-aplikasi-kesehatan-untuk-lari-hingga-bersepeda;okezone
Djogja Antique Day 2023 Silaturahmi Penggemar Sepeda Motor Antik;teknologi;"Sejumlah penggemar sepeda motor antik menghadiri Djogja Antique Day 2023 di Jogja Expo Centre (JEC), Bantul, DI Yogyakarta, Sabtu (5/8/2023). Acara yang digagas oleh Motor Antique Club Indonesia (MACI) Yogyakarta dan menghadirkan ribuan sepeda motor dari berbagai daerah di Indonesia itu menjadi media silaturahmi penggemar sepeda motor antik serta pengenalan potensi ekonomi kreatif maupun pariwisata di Yogyakarta.amp;nbsp;   (ANTARA FOTO/Andreas Fitri Atmoko/aww) (hru)";2023-08-05T11:11:12.000Z;https://foto.okezone.com/view/2023/08/05/9/93160/djogja-antique-day-2023-silaturahmi-penggemar-sepeda-motor-antik;okezone
iNews Media Luncurkan Presenter AI, Wamen Angela Tanoesoedibjo Terkejut Jadi Anchor;teknologi;"Wamenparekraf Angela Tanoesoedibjo menjadi salah satu narasumber dalam acara diskusi Masa Depan Jurnalisme AI di gedung MNC Financial Center, Kamis (3/8/2023). amp;nbsp; iNews Media Group meluncurkan secara resmi presenter virtual yang dibuat menggunakan kecerdasan buatan atau Artificial Intelligence (AI). amp;nbsp; Dalam acara diskusi bertajuk Masa Depan Jurnalisme AI ini dihadiriamp;nbsp;amp;nbsp;Wakil Menteri Pariwisata dan Ekonomi Kreatif Angela Tanoesoedibjo, Pakar Transformasi Digital yang sekaligus Komisaris Utama Telkomsel Whisnutama, Managing Director iNews Media Group, Prabu Revolusi dan Presiden Director of MNC Kapital Indonesia Yudi Hamka. amp;nbsp; Ditengah diskusi tersebut iNews Media Group menayangkan salah satu segmen acara yang tayang langsung di iNews TV. Dalam segmen itu dihadirkan dua presenter virtual yang masing-masing membacakan berita buat penonton. amp;nbsp; Kedua presenter virtual itu tidak lain adalah Wakil Menteri Pariwisata dan Ekonomi Kreatif Angela Tanoesoedibjo dan Managing Director iNews Media Group, Prabu Revolusi yang dibuat menggunakan kecerdasan buatan. Kehadiran presenter virtual itu justru langsung bikin Angela Tanoesoedibjo terkejut. amp;nbsp; amp;quot;Menarik sangat menarik saya sampai speechles. Saya kapan kerjanya?amp;quot; ujar Angela Tanoesoedibjo keheranan. melihat presenter virtual yang memang sangat mirip dirinya itu. amp;nbsp; amp;quot;Saya enggak se-chubby itu,amp;quot; kata Angela Tanoesoedibjo sambil tertawa. amp;nbsp; Dia mengaku sangat mengapresiasi inovasi yang dilakukan oleh iNews Media Group. Hal itu menurutnya merupakan bentuk adaptasi iNews terhadap perkembangan teknologi yang bergerak dengan cepat saat ini. Terutama dalam perkembangan kecerdasan buatan atau Artificial Intelligence (AI). amp;nbsp; amp;quot;Saya berharap inovasi ini akan terus dikembangkan dan kita juga bisa bersiap untuk menyambut teknologi,amp;quot; harap Angela Tanoesoedibjo.amp;nbsp; amp;nbsp; (Foto: Aldhi Chandra Setiawan) (hru)";2023-08-03T13:33:17.000Z;https://foto.okezone.com/view/2023/08/03/9/93127/inews-media-luncurkan-presenter-ai-wamen-angela-tanoesoedibjo-terkejut-jadi-anchor;okezone
Reaktor Nuklir Tertua di Indonesia Dibangun Tahun 1962;teknologi;"Peneliti memantau reaktor nuklir Triga 2.000 di Badan Riset Inovasi Nasional di Bandung, Jawa Barat, Kamis (3/8/2023). Reaktor nuklir Triga 2.000 yang dibangun pada tahun 1962 serta dioperasikan pada tahun 1965 tersebut merupakan reaktor nuklir tertua di Indonesia dengan kapasitas daya reaktor sebesar 2.000 kilo watt thermal yang digunakan untuk penelitian, pengembangan terkait lingkungan, material, mekanik dan sebagainya.amp;nbsp; amp;nbsp; (ANTARA FOTO/Raisan Al Farisi/rwa) (hru)";2023-08-03T06:07:37.000Z;https://foto.okezone.com/view/2023/08/03/9/93119/reaktor-nuklir-tertua-di-indonesia-dibangun-tahun-1962;okezone
Prediksi Napoli vs Inter Milan di Liga Italia Pekan Ke-27: Jadwal, H2H, Berita Terkini, Perkiraan Susunan Pemain;olahraga;Duel dua tim papan atas, Napoli vs Inter Milan, akan tersaji pada pekan ke-27 Liga Italia Serie A 2024-2025. Duel dua tim papan atas.;2025-03-01T05:33:31.000Z;https://bola.tempo.co/read/1981260/prediksi-napoli-vs-inter-milan-di-liga-italia-pekan-ke-27-jadwal-h2h-berita-terkini-perkiraan-susunan-pemain;tempo
Prediksi Persik Kediri vs Dewa United di Liga 1: Jadwal Live, H2H, Rekor Pertemuan, Perkiraan Pemain;olahraga;Persik Kediri akan menjamu Dewa United pada pekan ke-25 Liga 1 2024-2025 di Stadion Brawijaya, Kediri, pada Sabtu, 1 Maret 2025.;2025-03-01T04:21:18.000Z;https://bola.tempo.co/read/1981238/prediksi-persik-kediri-vs-dewa-united-di-liga-1-jadwal-live-h2h-rekor-pertemuan-perkiraan-pemain;tempo
Jadwal Manchester City vs Plymouth Argyle di Piala FA, Pep Guardiola Tak Ingin Bernasib Sama dengan Liverpool;olahraga;Manchester City akan menjamu Plymouth Argyle pada putaran kelima Piala FA 2024-2025 di Etihad Stadium pada Minggu, 2 Maret 2025 pukul 00.45 WIB. ;2025-03-01T03:36:37.000Z;https://bola.tempo.co/read/1981226/jadwal-manchester-city-vs-plymouth-argyle-di-piala-fa-pep-guardiola-tak-ingin-bernasib-sama-dengan-liverpool;tempo
Kata Marco Asensio Usai Jadi Bintang Aston Villa Kalahkan Cardiff City dan Lolos Perempat Final Piala FA;olahraga;Pemain baru Aston Villa Marco Asensio mencetak dua gol pada babak kedua sekaligus membawa kemenangan 2-0 atas Cardiff City di Piala FA.;2025-03-01T03:08:56.000Z;https://bola.tempo.co/read/1981213/kata-marco-asensio-usai-jadi-bintang-aston-villa-kalahkan-cardiff-city-dan-lolos-perempat-final-piala-fa;tempo
Jadwal Timnas Indonesia di Kualifikasi Piala Dunia 2026: Charis Yulianto Sebut Posisi Ketiga atau Keempat Paling Realistis;olahraga;Untuk dua laga kualifikasi Piala Dunia 2026 terdekat yang akan dimainkan pada Maret, Timnas Indonesia akan melawan Australia dan Bahrain.;2025-02-28T22:47:04.000Z;https://bola.tempo.co/read/1981162/jadwal-timnas-indonesia-di-kualifikasi-piala-dunia-2026-charis-yulianto-sebut-posisi-ketiga-atau-keempat-paling-realistis;tempo
Bayern Munchen Rayakan Ulang Tahun ke-125 dengan Kemenangan, Dekati Gelar Juara Liga Jerman;olahraga;Kemenngan atas Stuttgart mengantar Bayern Munchen unggul 11 poin dari Bayer Leverkusen dalam klasemen Liga Jerman.;2025-02-28T22:17:14.000Z;https://bola.tempo.co/read/1981161/bayern-munchen-rayakan-ulang-tahun-ke-125-dengan-kemenangan-dekati-gelar-juara-liga-jerman;tempo
Benarkah Bahrian Minta Gunakan Rantis saat Melawan Timnas Indonesia di Jakarta? Ercik Thohir Berikan Klarifikasi;olahraga;Erick menyatakan kesiapan untuk menyelenggarakan dua laga Timnas Indonesia di kualifikasi Piala Dunia 2026, melawan Bahrain dan Cina.;2025-02-28T21:38:49.000Z;https://bola.tempo.co/read/1981160/benarkah-bahrian-minta-gunakan-rantis-saat-melawan-timnas-indonesia-di-jakarta-ercik-thohir-berikan-klarifikasi;tempo
Jadwal Persebaya Surabaya vs Persib Bandung di Liga 1 Malam Ini: Simak Kometar Bojan Hodak dan Paul Munster ;olahraga;Manajemen Persebaya Surabaya untuk memberhentikan pelatih Paul Munster jika tidak meraih kemenangan saat melawan Persib Bandung di Liga 1 malam ini.;2025-02-28T21:31:08.000Z;https://bola.tempo.co/read/1981159/jadwal-persebaya-surabaya-vs-persib-bandung-di-liga-1-malam-ini-simak-kometar-bojan-hodak-dan-paul-munster;tempo
PSSI Beri Pelatihan Wasit VAR dan Asistennya untuk Liga 2 dan Liga 3 Musim Depan;olahraga;PSSI dan PT LIB berupaya meningkatkan kualitas wasit Indonesia yang bekerja di semua liga, terutama Liga 2, dan Liga 3. ;2025-02-28T14:52:44.000Z;https://bola.tempo.co/read/1981116/pssi-beri-pelatihan-wasit-var-dan-asistennya-untuk-liga-2-dan-liga-3-musim-depan;tempo
Jadwal Real Betis vs Real Madrid di Liga Spanyol, Antony Siap Tampil Usai Pembatalan Kartu Merah;olahraga;Pemain Real Betis, Antony, dipastikan bisa bermain melawan Real Madrid dalam pertandingan La Liga di Stadion Benito Villamarin, Minggu, 2 Maret 2025.;2025-02-28T11:30:03.000Z;https://bola.tempo.co/read/1981047/jadwal-real-betis-vs-real-madrid-di-liga-spanyol-antony-siap-tampil-usai-pembatalan-kartu-merah;tempo
Prediksi Persebaya Surabaya vs Persib Bandung di Liga 1: Jadwal Live, H2H, Kondisi Tim, Perkiraan Susunan Pemain;olahraga;Laga besar Persebaya Surabaya vs Persib Bandung terjadi pekan ke-25 Liga 1 2024-2025 di Stadion Gelora Bung Tomo. Laga hidup mati Paul Munster.;2025-02-28T11:12:42.000Z;https://bola.tempo.co/read/1981040/prediksi-persebaya-surabaya-vs-persib-bandung-di-liga-1-jadwal-live-h2h-kondisi-tim-perkiraan-susunan-pemain;tempo
Skuad Chelsea Tahun 2024 Jadi Skuad Termahal dalam Sejarah Sepak Bola UEFA;olahraga;Skuad Chelsea pada akhir tahun keuangan 2024 adalah yang termahal sepanjang sejarah dalam hal biaya transfer. ;2025-02-28T06:01:35.000Z;https://bola.tempo.co/read/1980923/skuad-chelsea-tahun-2024-jadi-skuad-termahal-dalam-sejarah-sepak-bola-uefa;tempo
Jadwal Liga Spanyol Pekan Ke-26: Ada Barcelona vs Real Sociedad dan Real Betis vs Real Madrid;olahraga;Pekan ke-26 Liga Spanyol akan mulai bergulir pada Sabtu dinihari, 1 Maret 2025. Barcelona memiliki momentum mempertahankan posisi puncak.;2025-02-28T02:26:35.000Z;https://bola.tempo.co/read/1980846/jadwal-liga-spanyol-pekan-ke-26-ada-barcelona-vs-real-sociedad-dan-real-betis-vs-real-madrid;tempo
