"topik","contentSnippet","preprocessedContent"
"gayahidup","Berlari vs Berjalan Kaki, Sebaiknya Pilih yang Mana? - Banyak hal yang bisa dibanding-bandingkan, termasuk di antaranya lari dan berjalan kaki. Mana di antaranya keduanya yang lebih baik?","lari vs jalan kaki pilih banding banding lari jalan kaki"
"gayahidup","5 Daun untuk Atasi Asam Urat, Alami dan Mudah Didapat - Ada sejumlah daun yang bermanfaat untuk mengatasi asam urat tanpa perlu repot.","daun atasi asam urat alami mudah daun manfaat atas asam urat repot"
"ekonomi","Influencer Keuangan Bakal Diatur OJK, Ini Bocorannya - Siap-siap Influencer di bidang keuangan (finfluencer) akan diatur oleh OJK. Simak selengkapnya!","influencer uang atur ojk bocor influencer bidang uang finfluencer atur ojk simak lengkap"
"ekonomi","VIDEO: Alasan Donald Trump Pasang Tarif Film hingga 100% - Presiden Donald Trump memasang tarif 100 persen pada film asing yang berencana tayang di Amerika Serikat dan yang dibuat di luar AS.","video alas donald trump pasang tarif film presiden donald trump pasang tarif persen film asing rencana tayang amerika serikat as"
"ekonomi","Pemindahan TPM ke Makassar New Port Ditarget Tuntas pada 2027 - Pemindahan operasional Terminal Petikemas Makassar (TPM) yang berlokasi di Pelabuhan Soekarno Hatta ke lokasi Makassar New Port ditargetkan tuntas pada 2027.","pindah tpm makassar new port target tuntas pindah operasional terminal petikemas memakassar tpm lokasi labuh soekarno hatta lokasi memakassar new port target tuntas"
"ekonomi","DJP Telusuri Penyebab 154 Ribu Wajib Pajak Tak Lapor SPT di 2025 - DJP akan menelusuri penyebab 154 ribu wajib pajak tak lapor SPT tahun ini. DJP mencatat total wajib SPT 2025 seharusnya 19,78 juta.","djp telusur sebab ribu wajib pajak lapor spt djp telusur sebab ribu wajib pajak lapor spt djp catat total wajib spt juta"
"ekonomi","Setoran Pajak Baru Terkumpul 14 Persen dari Target Rp2.189 T - Dirjen Pajak Suryo Utomo mengakui ada tantangan dalam mengumpulkan target penerimaan pajak Rp2.189,3 triliun di 2025.","setor pajak kumpul persen target rupiah dirjen pajak suryo utomo aku tantang kumpul target terima pajak rupiah triliun"
"ekonomi","Bank Mandiri, FIFA, dan PSSI Hadirkan Lapangan Mini Soccer Ramah Anak - Bank Mandiri berkolaborasi dengan PSSI dan FIFA menghadirkan lapangan mini soccer FIFA Arena di Kawasan Mandiri Wijayakusuma, Jakarta.","bank mandiri fifa pssi hadir lapang mini soccer ramah anak bank mandiri kolaborasi pssi fifa hadir lapang mini soccer fifa arena kawasan mandiri wijayakusuma jakarta"
"ekonomi","Profil Bill Gates, Orang Terkaya Dunia yang Ditawari Masuk Danantara - Bill Gates berada di urutan ke-13 dengan kekayaan sekitar Rp1.859 triliun. Usai mundur dari Microsoft, ia fokus dengan kegiatan filantropi di banyak negara.","profil bill gates orang kaya dunia tawar masuk danantara bill gates urut kaya rupiah triliun mundur microsoft fokus giat filantropi negara"
"ekonomi","Bank Bangkrut dan Tutup di RI Makin Banyak, Cek 21 Daftar Terbaru! - Bank bangkrut di RI bertambah terus. Simak daftar terbarunya!","bank bangkrut tutup ri cek daftar baru bank bangkrut ri tambah simak daftar baru"
"ekonomi","Berapa Kekayaan Bill Gates, Bos Microsoft yang Beri Hibah RI Rp2,6 T? - Bill Gates berada di urutan ke-13 orang terkaya dunia versi Forbes. Pundi-pundi uang itu dihasilkan Gates dari kepemilikan sahamnya di Microsoft.","kaya bill gates bos memicrosoft hibah ri rupiah bill gates urut orang kaya dunia versi forbes pundi uang hasil gates milik saham memicrosoft"
"ekonomi","OJK Buka Penyebab Kredit Bank Tumbuh Melambat - Otoritas Jasa Keuangan (OJK) mencatat pertumbuhan kredit perbankan per Maret 2025 sebesar 9,16% secara tahunan (yoy), menjadi Rp7.908 triliun.","ojk buka sebab kredit bank tumbuh lambat otoritas jasa uang ojk catat tumbuh kredit bank maret tahun yoy rupiah triliun"
"ekonomi","Harga Minyak Naik di Tengah Proyeksi Penurunan Produksi AS - Harga minyak dunia naik setelah muncul sinyal penurunan produksi AS, serta peningkatan permintaan dari Eropa dan China.","harga minyak proyeksi turun produksi as harga minyak dunia muncul sinyal turun produksi as tingkat minta eropa china"
"ekonomi","OJK Buka Peluang Danantara Jadi Liquidity Provider Pasar Saham - Otoritas Jasa Keuangan (OJK) menilai Danantara layak menjadi Liquidity Provider di pasar saham.","ojk buka luang danantara liquidity provider pasar saham otoritas jasa uang ojk nilai danantara layak liquidity provider pasar saham"
"ekonomi","Utang Warga RI di Pay Later Sentuh Rp 31,6 Triliun - OJK mencatat baki debit buy now pay later (BNPL) mencapai Rp 31,6 triliun per Maret 2025. Sebanyak 72% di antaranya disalurkan oleh perbankan.","utang warga ri pay latar sentuh rupiah triliun ojk catat baki debit buy now pay latar bnpl capai rupiah triliun maret salur bank"
"ekonomi","Jalan 4 Bulan, Penyaluran Makan Bergizi Gratis Belum Libatkan BPOM - Program Makan Bergizi Gratis yang digulirkan pemerintah sejak awal tahun ini ternyata belum sepenuhnya melibatkan Badan Pengawas Obat dan Makanan (BPOM).","jalan salur makan gizi gratis libat bpom program makan gizi gratis gulir perintah penuh libat badan awas obat makan bpom"
"ekonomi","Luhut Akui Pemerintah Kurang Belanja Penyebab Ekonomi Tumbuh 4,87% - Luhut menyebut faktor utama penyebab perlambatan ekonomi kuartal I 2025 yang cuma tumbuh 4,87 persen adalah kontraksi konsumsi pemerintah.","luhut akui perintah belanja sebab ekonomi tumbuh luhut sebut faktor utama sebab lambat ekonomi kuartal tumbuh persen kontraksi konsumsi perintah"
"ekonomi","OJK Belum Terima Rencana IPO Bank DKI - PT Bank DKI telah mendapatkan lampu hijau untuk melakukan penawaran umum perdana saham atau initial public offering (IPO) di Bursa Efek Indonesia (BEI).","ojk terima rencana ipo bank dki pt bank dki lampu hijau tawar perdana saham initial public offering ipo bursa efek indonesia bei"
"ekonomi","Rupiah Pagi Ini Merosot ke Rp16.492 Bareng Mata Uang Lain - Nilai tukar rupiah dibuka merosot 0,26 persen ke posisi Rp16.492 per dolar AS di perdagangan pasar spot pada Rabu (7/5) pagi.","rupiah pagi rosot rupiah bareng mata uang nilai tukar rupiah buka rosot persen posisi rupiah dolar as dagang pasar spot rabu pagi"
"ekonomi","Badan Gizi Ancam Putus Kontrak Mitra Dapur MBG yang Kerja Tidak Benar - BGN sedang menyiapkan mekanisme pengawasan dan pemberian sanksi terhadap mitra MBG yang tidak menjalankan kewajiban secara benar.","badan gizi ancam putus kontrak mitra dapur mbg kerja bgn mekanisme awas beri sanksi mitra mbg jalan wajib"
"ekonomi","Pembiayaan Multifinance dan P2P Lending Tumbuh Melambat - Pertumbuhan pembiayaan multifinace dan fintech P2P lending melambat per Maret 2025.","biaya multifinance p2p lending tumbuh lambat tumbuh biaya multifinace fintech p2p lending lambat maret"
"ekonomi","Alasan Khofifah Hapus Syarat Usia pada Lowongan Kerja di Jatim - Khofifah menghapus syarat usia di lowongan kerja Jatim karena melihat ada fenomena diskriminasi atau perlakuan tak adil kepada pelamar berdasarkan usia.","alas khofifah hapus syarat usia lowong kerja jatim khofifah hapus syarat usia lowong kerja jatim fenomena diskriminasi laku adil lamar dasar usia"
"ekonomi","Prabowo: Indonesia 5 Tahun Akan Datang Harus Swasembada BBM - Prabowo bertekad mencapai swasembada BBM dalam lima tahun yang akan datang. Indonesia tak perlu mengimpor BBM selama masa kepemimpinannya.","prabowo indonesia swasembada bbm prabowo tekad capai swasembada bbm indonesia impor bbm pimpin"
"ekonomi","Berapa Besaran Gaji ke-13 PNS? - Pemerintah memastikan akan tetap memberikan gaji ke-13 kepada pegawai negeri sipil (PNS), pensiunan, serta TNI/Polri. Berikut besarannya.","besaran gaji pns perintah gaji gawai negeri sipil pns pensiun tni polri besaran"
"ekonomi","IHSG Diprediksi Bergerak Datar Hari Ini - Analis melihat pergerakan IHSG saat ini masih berada dalam fase konsolidasi yang wajar, terutama di tengah-tengah rilis laporan keuangan dari para emiten.","ihsg prediksi gerak datar analis gerak ihsg fase konsolidasi wajar rilis lapor uang emiten"
"ekonomi","Pemerintah Rogoh Kocek Rp43 T per Tahun Gara-gara Truk ODOL - Pemerintah terpaksa merogoh kocek hingga Rp45 triliun per tahun untuk memperbaiki sejumlah jalan nasional yang rusak karena truk kelebihan beban (ODOL).","perintah rogoh kocek rupiah gara truk odol perintah paksa rogoh kocek rupiah triliun baik jalan nasional rusak truk lebih beban odol"
"ekonomi","Pemkab Ungkap Alasan Perusahaan Tekstil Karanganyar Gaji Buruh Rp1.000 - Pemkab Karanganyar menjelaskan alasan perusahaan tekstil di wilayahnya ada yang menggaji buruh cuma Rp1.000 per bulan.","pemkab alas usaha tekstil karanganyar gaji buruh rupiah pemkab karanganyar alas usaha tekstil wilayah gaji buruh rupiah"
"ekonomi","CIO Danantara Pandu Sjahrir Bertemu Menkeu AS Bahas Investasi - CIO BPI Danantara Pandu Sjahrir bertemu dengan sejumlah tokoh keuangan global, di antaranya Menkeu AS Scott Bessent dan mantan Menkeu AS Steven Mnuchin.","cio danantara pandu sjahrir temu menkeu as bahas investasi cio bpi danantara pandu sjahrir temu tokoh uang global memenkeu as scott bessent mantan memenkeu as steven mnuchin"
"ekonomi","Prabowo Bertekad RI Tak Impor BBM di Bawah Kepemimpinannya - Presiden RI Prabowo Subianto bertekad tak mengimpor BBM selama masa kepemimpinannya.","prabowo tekad ri impor bbm pimpin presiden ri prabowo subianto tekad impor bbm pimpin"
"ekonomi","Pemerintah Susun Insentif untuk Pelaku Usaha Demi Basmi ODOL - Pemerintah tengah menyusun insentif bagi pelaku usaha agar tidak lagi terlena mengirimkan barang melebihi kapasitas muatan truk (ODOL).","perintah susun insentif laku usaha basmi odol perintah susun insentif laku usaha lena kirim barang lebih kapasitas muat truk odol"
"ekonomi","Pasar Modal RI Raup Dana Rp 56,06 Triliun Sepanjang JanuariApril 2025 - Otoritas Jasa Keuangan (OJK) melaporkan penghimpunan dana di pasar modal mencapai Rp 56,06 triliun sepanjang tahun berjalan hingga 30 April 2025.","pasar modal ri raup dana rupiah triliun januariapril otoritas jasa uang ojk lapor himpun dana pasar modal capai rupiah triliun jalan april"
"ekonomi","BGN Ubah Mekanisme Pembayaran MBG Buntut Kasus Kalibata - BGN mengubah mekanisme pembiayaan Program Makan Bergizi Gratis (MBG). Dengan perubahan itu, kini pembayaran MBG tak lagi menggunakan sistem reimburse.","bgn ubah mekanisme bayar mbg buntut kalibata bgn ubah mekanisme biaya program makan gizi gratis mbg ubah bayar mbg sistem reimburse"
"ekonomi","Perbandingan Biaya dan Fasilitas Jemaah Haji Malaysia Vs Indonesia - Biaya hingga fasilitas bagi jemaah haji yang ditawarkan Malaysia dan Indonesia memiliki sejumlah perbedaan.","banding biaya fasilitas jemaah haji malaysia vs indonesia biaya fasilitas jemaah haji tawar memalaysia indonesia milik beda"
"ekonomi","BRI Salurkan Kredit di Segmen Mikro Sebesar Rp632,22 Triliun - Bank Rakyat Indonesia (BRI) terus memperkuat posisinya sebagai motor penggerak ekonomi kerakyatan melalui pemberdayaan pelaku usaha mikro di seluruh Indonesia.","bri salur kredit segmen mikro rupiah triliun bank rakyat indonesia bri kuat posisi motor gerak ekonomi rakyat daya laku usaha mikro indonesia"
"ekonomi","BRI Perkuat Fundamental Bisnis Demi Tumbuh Sehat dan Berkelanjutan - Di bawah Dirut Hery Gunardi, BRI fokus pada pertumbuhan berkelanjutan dengan strategi digital, penguatan pendanaan, dan pengembangan SDM.","bri kuat fundamental bisnis tumbuh sehat lanjut dirut hery gunardi bri fokus tumbuh lanjut strategi digital kuat dana kembang sdm"
"ekonomi","BRI Ambil Bagian Berdayakan Warga Binaan, Dukung IPPA Fest 2025 - Keterlibatan pada IPPA Fest 2025 menjadi wujud dukungan BRI terhadap proses pengembangan keterampilan, dan pembukaan akses ekonomi bagi warga binaan.","bri ambil daya warga bina dukung ippa fest libat ippa fest wujud dukung bri proses kembang terampil buka akses ekonomi warga bina"
"ekonomi","Pegawai Struktural BGN Belum Terima Gaji - Kepala BGN Dadan Hindayana mengungkapkan seluruh pegawai struktural di lembaganya hingga kini belum menerima gaji dan tunjangan kinerja (tukin).","gawai struktural bgn terima gaji kepala bgn dadan hindayana gawai struktural lembaga terima gaji tunjang kinerja tuk"
"ekonomi","Perang Tarif Hantui Pasar, Begini Rekomendasi Investasi dari DBS - Memanasnya tensi perang dagang berdampak terhadap pelemahan ekonomi secara global.","perang tarif hantu pasar rekomendasi investasi dbs panas tensi perang dagang dampak pelemahan ekonomi global"
"ekonomi","Rupiah Menguat Tipis ke Rp16.449 per Dolar AS Sore Ini - Nilai tukar rupiah ditutup menguat tipis 0,04 persen ke level Rp16.449 per dolar AS pada Selasa (6/5) sore.","rupiah kuat tipis rupiah dolar as sore nilai tukar rupiah tutup kuat tipis persen level rupiah dolar as selasa sore"
"ekonomi","Harapan Buruh soal Janji Prabowo Hapus Outsourcing - Buruh berharap Presiden Prabowo Subianto menghapus praktik kerja outsourcing karena selama ini sudah melenceng dari aturan.","harap buruh janji prabowo hapus outsourcing buruh harap presiden prabowo subianto hapus praktik kerja outsourcing lenceng atur"
"ekonomi","Bos Badan Gizi Ungkap Butuh Tambahan Rp50 T buat Danai MBG di 2025 - Kepala BGN Dadan mengatakan butuh anggaran Rp116,6 triliun biayai MBG tahun ini, tetapi Badan Gizi baru mengantongi anggaran Rp71 triliun.","bos badan gizi butuh tambah rupiah danai mbg kepala bgn dadan butuh anggar rupiah triliun biaya mbg badan gizi kantong anggar rupiah triliun"
"ekonomi","Menko Zulhas: Presiden Ingin Tak Ada Lagi Desa yang Miskin - Menko Pangan Zulkifli Hasan (Zulhas) menegaskan, swasembada pangan merupakan langkah awal dalam upaya besar membangun desa yang sejahtera dan mandiri.","menko zulhas presiden desa miskin memenko pangan zulkifli hasan zulhas swasembada pangan langkah upaya bangun desa sejahtera mandiri"
"ekonomi","Siapkan Duit Segini kalau Mau Buka Indomaret dan Alfamart - Bisnis supermarket menjadi bisnis yang menjanjikan karena menjual kebutuhan masyarakat.","siap duit segin buka indomaret alfamart bisnis supermarket bisnis janji jual butuh masyarakat"
"ekonomi","Bukan Pulau Jawa, Ini Daerah dengan Pertumbuhan Ekonomi Tertinggi - BPS melaporkan daerah dengan pertumbuhan ekonomi tertinggi pada kuartal I 2025 adalah Sulawesi sebesar 6,40 persen.","pulau jawa daerah tumbuh ekonomi tinggi bps lapor daerah tumbuh ekonomi tinggi kuartal sulawesi persen"
"ekonomi","Harga Minyak Dunia Rebound, Brent Sentuh US$ 63 per Barel - Harga minyak dunia melanjutkan reli seiring pasar menanti hasil konkret dari negosiasi dagang antara dua raksasa ekonomi dunia: Amerika Serikat dan China.","harga minyak dunia rebound brent sentuh us barel harga minyak dunia lanjut reli iring pasar hasil konkret negosiasi dagang raksasa ekonomi dunia amerika serikat china"
"ekonomi","Bea Cukai Endus Siasat Perusahaan China Kirim Barang ke AS Berlabel RI - Direktur Jenderal Bea dan Cukai Kemenkeu Askolani mengungkap modus perusahaan China mengirim barang lewat Indonesia untuk mengakali tarif AS.","bea cukai endus siasat usaha china kirim barang as label ri direktur jenderal bea cukai menkeu askolan ungkap modus usaha china kirim barang indonesia akal tarif as"
"ekonomi","DPR Lihat Peluang RI Bebas Utang di 2025, Ini Caranya - DPR RI mengklaim seharusnya Indonesia bebas utang dari penerbitan surat berharga negara (SBN) pada 2025 ini asal melakukan sejumlah hal. Berikut caranya.","dpr lihat luang ri bebas utang dpr ri klaim indonesia bebas utang terbit surat harga negara sbn"
"ekonomi","Mandiri Sekuritas Bidik 1 Juta Investor Baru hingga Akhir Tahun - Bank Mandiri dan Mandiri Sekuritas meluncurkan program 'Cerdas Investasi, Finansial Mandiri 2025' dengan bersinergi bersama PT Bursa Efek Indonesia (BEI).","mandiri sekuritas bidik juta investor bank mandiri mandiri sekuritas luncur program cerdas investasi finansial mandiri sinergi pt bursa efek indonesia bei"
"ekonomi","IHSG Perkasa ke 6.926 Sore Ini, 314 Saham Menguat - Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,41 persen ke 6.926 pada Rabu (7/5) sore.","ihsg perkasa sore saham kuat indeks harga saham gabung ihsg tutup kuat persen rabu sore"
"ekonomi","Rupiah Anyep ke Rp16.536 per Dolar AS Rabu Sore - Nilai tukar rupiah melemah 0,53 persen ke Rp16.536 per dolar AS pada Rabu (7/5) sore.","rupiah anyep rupiah dolar as rabu sore nilai tukar rupiah lemah persen rupiah dolar as rabu sore"
"ekonomi","Menteri UMKM Tunggu Permen BUMN Hapus Utang 1 Juta UMKM - Menteri UMKM Maman Abdurrahman masih menunggu permen BUMN untuk menghapus utang 1.097.155 debitur UMKM dengan total nilai piutang Rp14,8 triliun di perbankan.","menteri umkm tunggu permen bumn hapus utang juta umkm menteri umkm maman abdurrahman tunggu permen bumn hapus utang debitur umkm total nilai piutang rupiah triliun bank"
"ekonomi","ESDM Sebut Harga Nikel Anjlok Gegara Serangan Dagang Trump ke China - Kementerian Energi Sumber Daya Mineral (ESDM) menyebut harga nikel anjlok imbas serangan dagang Presiden Amerika Serikat (AS) Donald Trump ke China.","esdm harga nikel anjlok gegara serang dagang trump china menteri energi sumber daya mineral esdm sebut harga nikel anjlok imbas serang dagang presiden amerika serikat as donald trump china"
"ekonomi","Peran Industri Pengolahan Naik, Menperin Bakal Perkuat Manufaktur - Menperin Agus Gumiwang bakal memperkuat struktur manufaktur di dalam negeri sejalan dengan peningkatan kontribusi industri pengolahan nonmigas ke perekonomian.","peran industri olah memenper kuat manufaktur memenper agus gumiwang kuat struktur manufaktur negeri jalan tingkat kontribusi industri olah nonmigas ekonomi"
"gayahidup","Jangan Tidur dalam Keadaan Marah, Ini Dampaknya - Sebaiknya, jangan tidur dalam keadaan marah. Rasa marah yang dibawa sampai tidur bisa membawa sejumlah dampak negatif.","tidur marah dampak tidur marah marah bawa tidur bawa dampak negatif"
"gayahidup","10 Ikan Mengandung Merkuri Tinggi, Warga RI Sering Konsumsi - Simak daftar 10 ikan mengandung merkuri tinggi. Anda perlu tahu sebelum mengonsumsinya!","ikan kandung merkuri warga ri konsumsi simak daftar ikan kandung merkuri konsumsi"
"ekonomi","Zulhas Ingin Sulap Sekolah Terbengkalai Jadi Kopdes Merah Putih - Menko Pangan Zulkifli Hasan mengusulkan bangunan sekolah terbengkalai di Semarang jadi¬†Koperasi Desa Merah Putih agar bisa membawa manfaat ekonomi bagi warga.","zulhas sulap sekolah bengkalai kopdes merah putih menko pangan zulkifli hasan usul bangun sekolah bengkalai semarang koperasi desa merah putih bawa manfaat ekonomi warga"
"ekonomi","Prabowo Sebut Rasio Utang Indonesia Terendah di Dunia - Presiden Prabowo Subianto menyebut rasio utang terhadap produk domestik bruto (PDB) Indonesia salah satu yang terendah di dunia.","prabowo rasio utang indonesia rendah dunia presiden prabowo subianto sebut rasio utang produk domestik bruto pdb indonesia salah rendah dunia"
"ekonomi","5 Negara dengan Biaya Haji Termurah - Presiden Prabowo ingin menekan biaya penyelenggaraan ibadah haji. Ia ingin biaya haji Indonesia murah, bahkan lebih murah dari Malaysia.","negara biaya haji murah presiden prabowo tekan biaya selenggara ibadah haji biaya haji indonesia murah murah malaysia"
"ekonomi","Budi Arie: Jangan Ragukan Program Koperasi Desa Merah Putih - Menteri Koperasi Budi Arie Setiadi menyatakan pemerintah berkomitmen meningkatkan kesejahteraan masyarakat desa melalui program Koperasi Desa Merah Putih.","budi arie ragu program koperasi desa merah putih menteri koperasi budi arie setiadi perintah komitmen tingkat sejahtera masyarakat desa program koperasi desa merah putih"
"ekonomi","Berhitung Untung-Rugi Ambisi Prabowo Hapus Sistem Outsourcing di RI - Sistem outsourcing kerap digunakan perusahaan untuk mengelak dari hak-hak pekerja, tetapi ancaman PHK tak terhindarkan jika outsourcing dihapus Prabowo.","hitung untung rugi ambisi prabowo hapus sistem outsourcing ri sistem outsourcing kerap usaha lak hak kerja ancam phk hindar outsourcing hapus prabowo"
"ekonomi","Allianz dan Bank QNB Indonesia Hadirkan Allianz Life LegacyPro - Allianz Life LegacyPro,¬†solusi perlindungan jiwa yang relevan dengan kebutuhan nasabah berupa jaminan finansial jangka panjang untuk menghadapi masa depan.","allianz bank qnb indonesia hadir allianz life legacypro allianz life legacypro solusi lindung jiwa relevan butuh nasabah jamin finansial jangka hadap"
"ekonomi","Google Kembali PHK Ratusan Karyawan - Setidaknya, ada 200 karyawan di unit bisnis global, yang bertanggung jawab atas penjualan dan kemitraan, terkena dampak kebijakan ini.","google phk ratus karyawan karyawan unit bisnis global tanggung jual mitra kena dampak bijak"
"hiburan","Firsta Yuvi, Puteri Indonesia 2025 yang Fokus pada Remaja Perempuan - Sebagai seorang Puteri Indonesia 2025, Firsta Yuvi Amarta Putri punya fokus dalam pengembangan remaja perempuan lewat program advokasinya First Step Forward.","firsta yuvi puter indonesia fokus remaja perempuan puter indonesia firsta yuvi amarta putri fokus kembang remaja perempuan program advokasi first step forward"
"hiburan","Daftar Lengkap Pemenang Puteri Indonesia 2025 - Ajang kecantikan Puteri Indonesia 2025 telah digelar di JICC, Jakarta, Jumat (2/5) malam. Berikut daftar lengkap pemenang Puteri Indonesia 2025.","daftar lengkap menang puter indonesia ajang cantik puter indonesia gelar jicc jakarta jumat malam daftar lengkap menang puter indonesia"
"hiburan","FOTO: Firsta Yuvi Amarta Sabet Gelar Puteri Indonesia 2025 - Finalis asal Jatim Firsta Yuvi Amarta menyabet gelar Puteri Indonesia 2025, Jumat (2/5) malam. Ia berhasil mengalahkan puluhan finalis lainnya.","foto firsta yuvi amarta sabet gelar puter indonesia finalis jatim firsta yuvi amarta sabet gelar puter indonesia jumat malam hasil kalah puluh finalis"
"hiburan","FOTO: Pameran Terbesar, Kala Doraemon 'Menginvasi' Bangkok - Pameran Doraemon terbesar akan digelar di Kota Bangkok, Thailand. Penggemar robot kucing dari Jepang ini wajib datang.","foto pamer besar doraemon invasi bangkok pamer doraemon besar gelar kota bangkok thailand gemar robot kucing jepang wajib"
"hiburan","Jumbo Belum Kendor, Posisi Agak Laen dan KKN Di Desa Penari Terancam - Jumbo masih mendulang penonton hingga sebulan persis penayangannya di layar lebar, makin mepet mengejar Agak Laen dan KKN Di Desa Penari.","jumbo kendor posisi laen kkn desa tari ancam jumbo dulang tonton sebulan persis tayang layar lebar mepet kejar laen kkn desa tari"
"hiburan","Bolot Akui Sudah Bagi Warisan ke Anak-anak - Komedian 83 tahun itu diketahui memiliki 10 anak, 42 cucu, dan 12 cicit.","bolot akui waris anak komedian milik anak cucu cicit"
"hiburan","Penjelasan Ending Weak Hero Class 2 hingga Prediksi Class 3 - Artikel ini mengandung spoiler. Berikut penjelasan ending Weak Hero Class 2¬†hingga prediksi cerita Weak Hero Class 3.","jelas ending weak hero class prediksi class artikel kandung spoiler jelas ending weak hero class prediksi cerita weak hero class"
"hiburan","Fan Resah Venue Konser Day6 Pindah ke Stadion Madya - Penggemar mengaku kecewa karena venue DAY6 3RD WORLD TOUR in JAKARTA 2025 berubah dari JIS ke Stadion Madya Gelora Bung Karno (GBK).","fan resah venue konser day6 pindah stadion madya gemar aku kecewa venue day6 3rd world tour in jakarta ubah jis stadion madya gelora karno gbk"
"hiburan","FOTO: Beltane, Festival Penuh Api Sambut Musim Panas di Skotlandia - Para warga dan wisatawan tiap 30 April berkumpul di Calton Hill, Edinburgh merayakan festival api untuk menyambut musim panas.","foto beltane festival penuh api sambut musim panas skotlandia warga wisatawan april kumpul calton hill edinburgh raya festival api sambut musim panas"
"hiburan","Florence Pugh Bongkar Pemicu Aksi Ekstrem Yelena di Thunderbolts* - Florence Pugh membeberkan kegalauan Yelena Belova¬†yang picu¬†aksi ekstrem karakternya itu dalam film Thunderbolts*.","florence pugh bongkar picu aksi ekstrem yelena thunderbolts florence pugh beber galau yelena belova picu aksi ekstrem karakternya film thunderbolts"
"hiburan","Tom Cruise Bocorkan Resep Syuting Adegan Berbahaya M:I 8 - Tom Cruise membocorkan resep rahasia dirinya untuk bisa menjalani syuting berbagai adegan berbahaya dalam Mission: Impossible - The Final Reckoning.","tom cruise bocor resep syuting adegan bahaya tom cruise bocor resep rahasia jalan syuting adegan bahaya mission impossible the final reckoning"
"teknologi","Perang AS-China Meledak, Proyek Bom Atom Dihidupkan Kembali - Proyek Manhattan yang menciptakan bom atom pertama mau dihidupkan kembali. Perang AS dan China makin panas. Simak!","perang as china ledak proyek bom atom hidup proyek manhattan cipta bom atom hidup perang as china panas simak"
"teknologi","Worldcoin Sudah Scan Mata Sejak 2021, Kenapa Komdigi Baru Bertindak? - Warga RI mendapatkan uang dari Word App setelah melakukan scan bola mata.","worldcoin scan mata komdigi tindak warga ri uang word app scan bola mata"
"teknologi","Apa Itu Vaksin TBC M72 yang Diuji Coba Bill Gates di Indonesia? - Pendiri Microsoft sekaligus filantropis dunia Bill Gates tengah menguji coba vaksin M72/AS01E untuk tuberkulosis atau TBC di Indonesia.","vaksin tbc m72 uji coba bill gates indonesia diri microsoft filantropis dunia bill gates uji coba vaksin m72 as01e tuberkulosis tbc indonesia"
"teknologi","Indonesia Jadi Tempat Uji Coba Vaksin TBC Bill Gates, Apa Alasannya? - Bill Gates memilih Indonesia menjadi salah satu tempat uji coba vaksin tuberkulosis atau TBC. Apa alasannya?","indonesia uji coba vaksin tbc bill gates alas bill gates pilih indonesia salah uji coba vaksin tuberkulosis tbc alas"
"teknologi","Google Hapus Jutaan Aplikasi dari Play Store, Apa Tujuannya? - Google menghapus jutaan aplikasi dalam 12 bulan terakhir sebagai bagian dari operasi pembersihan yang lebih luas.","google hapus juta aplikasi play store tuju google hapus juta aplikasi operasi bersih luas"
"teknologi","8 Cara Cek Nomor Indosat dengan Mudah, Bisa Tanpa Internet - Jangan khawatir kalau kamu lupa nomor hp sendiri. Ada banyak cara cek nomor Indosat yang bisa dicoba, beberapa di antaranya bahkan tak perlu koneksi internet.","cek nomor indosat mudah internat khawatir lupa nomor hp cek nomor indosat coba koneksi internat"
"teknologi","Hati-hati Link Berbahaya di Gmail, Bisa Kuras Rekening Kamu! - Buat kamu pengguna layanan Gmail perlu berhati-hati dengan ancaman penipuan daring dengan modus yang makin canggih.","hati link bahaya gmail kuras rekening guna layan gmail hati hati ancam tipu daring modus canggih"
"teknologi","Cara Cek KTP Kamu Terdaftar Pinjol Atau Tidak, Jangan Sampai Lengah - Nomor KTP yang bocor rentan disalahgunakan, termasuk untuk pengajuan pinjaman online (pinjol) ilegal. Simak cara cek KTP dipakai pinjol atau tidak.","cek ktp daftar pinjol lengah nomor ktp bocor rentan disalahgunakan aju pinjam online pinjol ilegal simak cek ktp pakai pinjol"
"teknologi","Direktur Utama Telkom Respons Isu Pergantian Direksi Jelang RUPST - Direktur Utama Telkom Ririek Adriansyah menolak mengomentari soal isu penggantinya menjelang RUPST pada akhir Mei.","direktur utama telkom respons isu ganti direksi jelang rupst direktur utama telkom ririek adriansyah tolak komentar isu ganti jelang rupst mei"
"teknologi","Lenovo Rilis Laptop Jajaran Thinkpad Aura Edition, Segini Harganya - Lenovo meluncurkan lini laptop Thinkpad terbaru dengan fitur Aura Edition. Laptop segmen commercial ini dibanderol dengan harga Rp40 jutaan.","lenovo rilis laptop jajar thinkpad aura edition segini harga lenovo luncur lini laptop thinkpad baru fitur aura edition laptop segmen commercial banderol harga rupiah juta"
"teknologi","Sadar Krisis Iklim, Bill Gates Singgung Penggunaan Reaktor Nuklir - Menurut Bill Gates salah satu penyebab krisis iklim adalah tingginya emisi karbon imbas energi yang digunakan selama ini masih energi kotor.","sadar krisis iklim bill gates singgung guna reaktor nuklir bill gates salah sebab krisis iklim tinggi emisi karbon imbas energi energi kotor"
